nohup: ignoring input
2875. Query: ENSG00000107625, ID: ENST00000373585
7227. Query: ENSG00000147642, ID: ENST00000533895
7228. Query: ENSG00000147647, ID: ENST00000351513
7229. Query: ENSG00000147649, ID: ENST00000336273
7230. Query: ENSG00000147650, ID: ENST00000424843
7231. Query: ENSG00000147654, ID: ENST00000395785
7232. Query: ENSG00000147669, ID: ENST00000353107
7233. Query: ENSG00000147676, ID: ENST00000522112
7234. Query: ENSG00000147677, ID: ENST00000521861
7235. Query: ENSG00000147679, ID: ENST00000309822
7236. Query: ENSG00000147684, ID: ENST00000606244
7237. Query: ENSG00000147687, ID: ENST00000522927
7238. Query: ENSG00000147689, ID: ENST00000518448
7239. Query: ENSG00000147697, ID: ENST00000276708
7240. Query: ENSG00000147799, ID: ENST00000377307
7241. Query: ENSG00000147804, ID: ENST00000276833
7242. Query: ENSG00000147813, ID: ENST00000460623
7243. Query: ENSG00000147852, ID: ENST00000382100
7244. Query: ENSG00000147853, ID: ENST00000611749
7245. Query: ENSG00000147854, ID: ENST00000468435
7246. Query: ENSG00000147862, ID: ENST00000380959
7247. Query: ENSG00000147872, ID: ENST00000276914
7248. Query: ENSG00000147874, ID: ENST00000380502
7249. Query: ENSG00000147883, ID: ENST00000276925
7250. Query: ENSG00000147889, ID: ENST00000304494
7251. Query: ENSG00000147894, ID: ENST00000673600
7252. Query: ENSG00000147905, ID: ENST00000336755
7253. Query: ENSG00000147955, ID: ENST00000378892
7254. Query: ENSG00000148019, ID: ENST00000424347
7255. Query: ENSG00000148053, ID: ENST00000376208
7256. Query: ENSG00000148057, ID: ENST00000533522
7257. Query: ENSG00000148082, ID: ENST00000375835
7258. Query: ENSG00000148090, ID: ENST00000375731
7259. Query: ENSG00000148123, ID: ENST00000374874
7260. Query: ENSG00000148143, ID: ENST00000277225
7261. Query: ENSG00000148153, ID: ENST00000374242
7262. Query: ENSG00000148154, ID: ENST00000374279
7263. Query: ENSG00000148156, ID: ENST00000374667
7264. Query: ENSG00000148158, ID: ENST00000374232
7265. Query: ENSG00000148175, ID: ENST00000286713
7266. Query: ENSG00000148180, ID: ENST00000373818
7267. Query: ENSG00000148187, ID: ENST00000344641
7268. Query: ENSG00000148204, ID: ENST00000359999
7269. Query: ENSG00000148218, ID: ENST00000409155
7270. Query: ENSG00000148219, ID: ENST00000288520
7271. Query: ENSG00000148229, ID: ENST00000374169
7272. Query: ENSG00000148248, ID: ENST00000371989
7273. Query: ENSG00000148290, ID: ENST00000371974
7274. Query: ENSG00000148291, ID: ENST00000371964
7275. Query: ENSG00000148296, ID: ENST00000372022
7276. Query: ENSG00000148297, ID: ENST00000610672
7277. Query: ENSG00000148300, ID: ENST00000371942
7278. Query: ENSG00000148303, ID: ENST00000323345
7279. Query: ENSG00000148308, ID: ENST00000372097
7280. Query: ENSG00000148331, ID: ENST00000450050
7281. Query: ENSG00000148334, ID: ENST00000338961
7282. Query: ENSG00000148335, ID: ENST00000617943
7283. Query: ENSG00000148337, ID: ENST00000651955
7284. Query: ENSG00000148339, ID: ENST00000373068
7285. Query: ENSG00000148341, ID: ENST00000372564
7286. Query: ENSG00000148343, ID: ENST00000439290
7287. Query: ENSG00000148344, ID: ENST00000340607
7288. Query: ENSG00000148346, ID: ENST00000373017
7289. Query: ENSG00000148356, ID: ENST00000373324
7290. Query: ENSG00000148357, ID: ENST00000624552
7291. Query: ENSG00000148358, ID: ENST00000372406
7292. Query: ENSG00000148362, ID: ENST00000371620
7293. Query: ENSG00000148384, ID: ENST00000371712
7294. Query: ENSG00000148396, ID: ENST00000277537
7295. Query: ENSG00000148399, ID: ENST00000277540
7296. Query: ENSG00000148400, ID: ENST00000651671
7297. Query: ENSG00000148408, ID: ENST00000277551
7298. Query: ENSG00000148411, ID: ENST00000371753
7299. Query: ENSG00000148426, ID: ENST00000277570
7300. Query: ENSG00000148429, ID: ENST00000609104
7301. Query: ENSG00000148444, ID: ENST00000376836
7302. Query: ENSG00000148450, ID: ENST00000376510
7303. Query: ENSG00000148459, ID: ENST00000376215
7304. Query: ENSG00000148468, ID: ENST00000378116
7305. Query: ENSG00000148481, ID: ENST00000378036
7306. Query: ENSG00000148482, ID: ENST00000377374
7307. Query: ENSG00000148483, ID: ENST00000377495
7308. Query: ENSG00000148484, ID: ENST00000377921
7309. Query: ENSG00000148498, ID: ENST00000374789
7310. Query: ENSG00000148516, ID: ENST00000320985
7311. Query: ENSG00000148541, ID: ENST00000618804
7312. Query: ENSG00000148572, ID: ENST00000277746
7313. Query: ENSG00000148584, ID: ENST00000374001
7314. Query: ENSG00000148604, ID: ENST00000652073
7315. Query: ENSG00000148606, ID: ENST00000372371
7316. Query: ENSG00000148634, ID: ENST00000277817
7317. Query: ENSG00000148655, ID: ENST00000611255
7318. Query: ENSG00000148660, ID: ENST00000351293
7319. Query: ENSG00000148671, ID: ENST00000372013
7320. Query: ENSG00000148672, ID: ENST00000277865
7321. Query: ENSG00000148677, ID: ENST00000371697
7322. Query: ENSG00000148688, ID: ENST00000371703
7323. Query: ENSG00000148690, ID: ENST00000359204
7324. Query: ENSG00000148700, ID: ENST00000360162
7325. Query: ENSG00000148702, ID: ENST00000351270
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7327. Query: ENSG00000148730, ID: ENST00000373218
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7329. Query: ENSG00000148737, ID: ENST00000627217
7330. Query: ENSG00000148773, ID: ENST00000368653
7331. Query: ENSG00000148795, ID: ENST00000638971
7332. Query: ENSG00000148798, ID: ENST00000369849
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7334. Query: ENSG00000148824, ID: ENST00000477902
7335. Query: ENSG00000148832, ID: ENST00000278060
7336. Query: ENSG00000148834, ID: ENST00000369713
7337. Query: ENSG00000148835, ID: ENST00000369839
7338. Query: ENSG00000148841, ID: ENST00000337478
7339. Query: ENSG00000148842, ID: ENST00000369878
7340. Query: ENSG00000148843, ID: ENST00000649849
7341. Query: ENSG00000148848, ID: ENST00000368679
7342. Query: ENSG00000148908, ID: ENST00000369101
7343. Query: ENSG00000148925, ID: ENST00000278174
7344. Query: ENSG00000148926, ID: ENST00000278175
7345. Query: ENSG00000148935, ID: ENST00000528582
7346. Query: ENSG00000148942, ID: ENST00000396005
7347. Query: ENSG00000148943, ID: ENST00000278193
7348. Query: ENSG00000148950, ID: ENST00000531331
7349. Query: ENSG00000149016, ID: ENST00000476907
7350. Query: ENSG00000149021, ID: ENST00000534397
7351. Query: ENSG00000149084, ID: ENST00000278353
7352. Query: ENSG00000149089, ID: ENST00000532428
7353. Query: ENSG00000149090, ID: ENST00000622144
7354. Query: ENSG00000149091, ID: ENST00000343674
7355. Query: ENSG00000149100, ID: ENST00000531921
7356. Query: ENSG00000149115, ID: ENST00000528882
7357. Query: ENSG00000149124, ID: ENST00000586098
7358. Query: ENSG00000149131, ID: ENST00000405496
7359. Query: ENSG00000149136, ID: ENST00000278412
7360. Query: ENSG00000149150, ID: ENST00000278426
7361. Query: ENSG00000149177, ID: ENST00000418331
7362. Query: ENSG00000149179, ID: ENST00000528488
7363. Query: ENSG00000149182, ID: ENST00000524782
7364. Query: ENSG00000149187, ID: ENST00000310513
7365. Query: ENSG00000149196, ID: ENST00000533986
7366. Query: ENSG00000149201, ID: ENST00000354755
7367. Query: ENSG00000149212, ID: ENST00000536441
7368. Query: ENSG00000149218, ID: ENST00000278505
7369. Query: ENSG00000149231, ID: ENST00000278520
7370. Query: ENSG00000149256, ID: ENST00000278550
7371. Query: ENSG00000149257, ID: ENST00000533603
7372. Query: ENSG00000149260, ID: ENST00000531028
7373. Query: ENSG00000149262, ID: ENST00000433818
7374. Query: ENSG00000149269, ID: ENST00000356341
7375. Query: ENSG00000149273, ID: ENST00000531188
7376. Query: ENSG00000149289, ID: ENST00000278590
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7378. Query: ENSG00000149294, ID: ENST00000619839
7379. Query: ENSG00000149300, ID: ENST00000529342
7380. Query: ENSG00000149308, ID: ENST00000278612
7381. Query: ENSG00000149311, ID: ENST00000527805
7382. Query: ENSG00000149313, ID: ENST00000533423
7383. Query: ENSG00000149328, ID: ENST00000535456
7384. Query: ENSG00000149346, ID: ENST00000334534
7385. Query: ENSG00000149357, ID: ENST00000545249
7386. Query: ENSG00000149380, ID: ENST00000524388
7387. Query: ENSG00000149418, ID: ENST00000278742
7388. Query: ENSG00000149428, ID: ENST00000617285
7389. Query: ENSG00000149452, ID: ENST00000336232
7390. Query: ENSG00000149474, ID: ENST00000464792
7391. Query: ENSG00000149476, ID: ENST00000394900
7392. Query: ENSG00000149480, ID: ENST00000278823
7393. Query: ENSG00000149483, ID: ENST00000278826
7394. Query: ENSG00000149485, ID: ENST00000350997
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7395. notdone
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7397. Query: ENSG00000149527, ID: ENST00000609981
7398. Query: ENSG00000149532, ID: ENST00000340437
7399. Query: ENSG00000149541, ID: ENST00000265471
7400. Query: ENSG00000149547, ID: ENST00000278903
7401. Query: ENSG00000149548, ID: ENST00000529051
7402. Query: ENSG00000149554, ID: ENST00000525396
7403. Query: ENSG00000149557, ID: ENST00000648911
7404. Query: ENSG00000149564, ID: ENST00000444566
7405. Query: ENSG00000149571, ID: ENST00000525144
7406. Query: ENSG00000149573, ID: ENST00000438295
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7408. Query: ENSG00000149577, ID: ENST00000324225
7409. Query: ENSG00000149582, ID: ENST00000411589
7410. Query: ENSG00000149591, ID: ENST00000392951
7411. Query: ENSG00000149596, ID: ENST00000372980
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7413. Query: ENSG00000149600, ID: ENST00000278980
7414. Query: ENSG00000149633, ID: ENST00000279024
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7416. Query: ENSG00000149639, ID: ENST00000237536
7417. Query: ENSG00000149657, ID: ENST00000370915
7418. Query: ENSG00000149658, ID: ENST00000370339
7419. Query: ENSG00000149679, ID: ENST00000279101
7420. Query: ENSG00000149716, ID: ENST00000538554
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7422. Query: ENSG00000149742, ID: ENST00000536333
7423. Query: ENSG00000149743, ID: ENST00000394547
7424. Query: ENSG00000149781, ID: ENST00000544997
7425. Query: ENSG00000149782, ID: ENST00000279230
7426. Query: ENSG00000149792, ID: ENST00000534078
7427. Query: ENSG00000149798, ID: ENST00000279249
7428. Query: ENSG00000149806, ID: ENST00000529639
7429. Query: ENSG00000149809, ID: ENST00000526809
7430. Query: ENSG00000149823, ID: ENST00000528588
7431. Query: ENSG00000149923, ID: ENST00000563732
7432. Query: ENSG00000149925, ID: ENST00000562168
7433. Query: ENSG00000149927, ID: ENST00000350119
7434. Query: ENSG00000149929, ID: ENST00000279392
7435. Query: ENSG00000149930, ID: ENST00000308893
7436. Query: ENSG00000149948, ID: ENST00000403681
7437. Query: ENSG00000149968, ID: ENST00000299855
7438. Query: ENSG00000149970, ID: ENST00000642501
7439. Query: ENSG00000149972, ID: ENST00000527185
7440. Query: ENSG00000150048, ID: ENST00000315330
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7442. Query: ENSG00000150093, ID: ENST00000302278
7443. Query: ENSG00000150275, ID: ENST00000373965
7444. Query: ENSG00000150281, ID: ENST00000279804
7445. Query: ENSG00000150316, ID: ENST00000279839
7446. Query: ENSG00000150337, ID: ENST00000444948
7447. Query: ENSG00000150347, ID: ENST00000279873
7448. Query: ENSG00000150394, ID: ENST00000577730
7449. Query: ENSG00000150401, ID: ENST00000375403
7450. Query: ENSG00000150403, ID: ENST00000434316
7451. Query: ENSG00000150455, ID: ENST00000488598
7452. Query: ENSG00000150456, ID: ENST00000382758
7453. Query: ENSG00000150457, ID: ENST00000382592
7454. Query: ENSG00000150459, ID: ENST00000382533
7455. Query: ENSG00000150471, ID: ENST00000512091
7456. Query: ENSG00000150477, ID: ENST00000592611
7457. Query: ENSG00000150510, ID: ENST00000615498
400 Client Error: Bad Request for url: https://rest.ensembl.org/sequence/id/ENSG00000150526?species=human;type=cds;multiple_sequences=1
7459. Query: ENSG00000150540, ID: ENST00000410115
7460. Query: ENSG00000150551, ID: ENST00000397463
7461. Query: ENSG00000150556, ID: ENST00000409642
7462. Query: ENSG00000150593, ID: ENST00000280154
7463. Query: ENSG00000150594, ID: ENST00000280155
7464. Query: ENSG00000150625, ID: ENST00000280187
7465. Query: ENSG00000150627, ID: ENST00000508596
7466. Query: ENSG00000150630, ID: ENST00000618562
7467. Query: ENSG00000150637, ID: ENST00000578928
7468. Query: ENSG00000150656, ID: ENST00000358821
7469. Query: ENSG00000150667, ID: ENST00000642527
7470. Query: ENSG00000150672, ID: ENST00000398309
7471. Query: ENSG00000150681, ID: ENST00000367460
7472. Query: ENSG00000150687, ID: ENST00000527521
7473. Query: ENSG00000150712, ID: ENST00000280285
7474. Query: ENSG00000150722, ID: ENST00000409137
7475. Query: ENSG00000150753, ID: ENST00000280326
7476. Query: ENSG00000150756, ID: ENST00000280330
7477. Query: ENSG00000150760, ID: ENST00000280333
7478. Query: ENSG00000150764, ID: ENST00000529225
7479. Query: ENSG00000150768, ID: ENST00000280346
7480. Query: ENSG00000150773, ID: ENST00000528775
7481. Query: ENSG00000150776, ID: ENST00000420986
7482. Query: ENSG00000150779, ID: ENST00000504148
7483. Query: ENSG00000150782, ID: ENST00000280357
7484. Query: ENSG00000150783, ID: ENST00000530752
7485. Query: ENSG00000150787, ID: ENST00000280362
7486. Query: ENSG00000150867, ID: ENST00000376573
7487. Query: ENSG00000150873, ID: ENST00000381585
7488. Query: ENSG00000150893, ID: ENST00000280481
7489. Query: ENSG00000150907, ID: ENST00000379561
7490. Query: ENSG00000150938, ID: ENST00000280527
7491. Query: ENSG00000150961, ID: ENST00000280551
7492. Query: ENSG00000150967, ID: ENST00000344275
7493. Query: ENSG00000150977, ID: ENST00000280571
7494. Query: ENSG00000150990, ID: ENST00000308736
7495. Query: ENSG00000150995, ID: ENST00000357086
7496. Query: ENSG00000151005, ID: ENST00000280605
7497. Query: ENSG00000151012, ID: ENST00000280612
7498. Query: ENSG00000151014, ID: ENST00000280614
7499. Query: ENSG00000151023, ID: ENST00000331161
7500. Query: ENSG00000151025, ID: ENST00000650135
7501. Query: ENSG00000151033, ID: ENST00000647634
7502. Query: ENSG00000151065, ID: ENST00000280665
7503. Query: ENSG00000151067, ID: ENST00000543114
7504. Query: ENSG00000151090, ID: ENST00000396671
7505. Query: ENSG00000151092, ID: ENST00000280700
7506. Query: ENSG00000151093, ID: ENST00000452098
7507. Query: ENSG00000151116, ID: ENST00000396197
7508. Query: ENSG00000151131, ID: ENST00000552951
7509. Query: ENSG00000151135, ID: ENST00000548125
7510. Query: ENSG00000151136, ID: ENST00000280758
7511. Query: ENSG00000151148, ID: ENST00000434735
7512. Query: ENSG00000151150, ID: ENST00000280772
7513. Query: ENSG00000151151, ID: ENST00000373935
7514. Query: ENSG00000151176, ID: ENST00000545182
7515. Query: ENSG00000151208, ID: ENST00000424842
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7517. Query: ENSG00000151229, ID: ENST00000280871
7518. Query: ENSG00000151233, ID: ENST00000398675
7519. Query: ENSG00000151239, ID: ENST00000552521
7520. Query: ENSG00000151240, ID: ENST00000280886
7521. Query: ENSG00000151247, ID: ENST00000450253
7522. Query: ENSG00000151276, ID: ENST00000330909
7523. Query: ENSG00000151287, ID: ENST00000376027
7524. Query: ENSG00000151292, ID: ENST00000511130
7525. Query: ENSG00000151304, ID: ENST00000339397
7526. Query: ENSG00000151320, ID: ENST00000280979
7527. Query: ENSG00000151322, ID: ENST00000551634
7528. Query: ENSG00000151327, ID: ENST00000555211
7529. Query: ENSG00000151332, ID: ENST00000416007
7530. Query: ENSG00000151348, ID: ENST00000532479
7531. Query: ENSG00000151364, ID: ENST00000353172
7532. Query: ENSG00000151365, ID: ENST00000281030
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7534. Query: ENSG00000151376, ID: ENST00000393324
7535. Query: ENSG00000151388, ID: ENST00000504830
7536. Query: ENSG00000151413, ID: ENST00000550005
7537. Query: ENSG00000151414, ID: ENST00000367385
7538. Query: ENSG00000151418, ID: ENST00000367382
7539. Query: ENSG00000151422, ID: ENST00000281092
7540. Query: ENSG00000151445, ID: ENST00000343765
7541. Query: ENSG00000151458, ID: ENST00000504087
7542. Query: ENSG00000151461, ID: ENST00000356352
7543. Query: ENSG00000151465, ID: ENST00000429258
7544. Query: ENSG00000151466, ID: ENST00000651532
7545. Query: ENSG00000151470, ID: ENST00000281146
7546. Query: ENSG00000151474, ID: ENST00000357447
7547. Query: ENSG00000151490, ID: ENST00000281171
7548. Query: ENSG00000151491, ID: ENST00000281172
7549. Query: ENSG00000151498, ID: ENST00000281182
7550. Query: ENSG00000151500, ID: ENST00000392595
7551. Query: ENSG00000151502, ID: ENST00000281187
7552. Query: ENSG00000151503, ID: ENST00000534532
7553. Query: ENSG00000151532, ID: ENST00000432306
7554. Query: ENSG00000151552, ID: ENST00000508623
7555. Query: ENSG00000151553, ID: ENST00000369248
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7557. Query: ENSG00000151576, ID: ENST00000472599
7558. Query: ENSG00000151611, ID: ENST00000649704
7559. Query: ENSG00000151612, ID: ENST00000655597
7560. Query: ENSG00000151617, ID: ENST00000511804
7561. Query: ENSG00000151623, ID: ENST00000344721
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7563. Query: ENSG00000151640, ID: ENST00000338492
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
7565. Query: ENSG00000151655, ID: ENST00000358415
7566. Query: ENSG00000151657, ID: ENST00000379562
7567. Query: ENSG00000151689, ID: ENST00000322522
7568. Query: ENSG00000151690, ID: ENST00000417958
7569. Query: ENSG00000151693, ID: ENST00000281419
7570. Query: ENSG00000151694, ID: ENST00000310823
7571. Query: ENSG00000151702, ID: ENST00000608303
7572. Query: ENSG00000151704, ID: ENST00000392665
7573. Query: ENSG00000151718, ID: ENST00000403733
7574. Query: ENSG00000151726, ID: ENST00000454703
7575. Query: ENSG00000151729, ID: ENST00000281456
7576. Query: ENSG00000151743, ID: ENST00000281471
7577. Query: ENSG00000151746, ID: ENST00000551848
7578. Query: ENSG00000151748, ID: ENST00000555720
7579. Query: ENSG00000151773, ID: ENST00000444614
7580. Query: ENSG00000151779, ID: ENST00000281513
7581. Query: ENSG00000151790, ID: ENST00000506072
7582. Query: ENSG00000151806, ID: ENST00000281543
7583. Query: ENSG00000151812, ID: ENST00000556826
7584. Query: ENSG00000151835, ID: ENST00000402364
7585. Query: ENSG00000151846, ID: ENST00000281589
7586. Query: ENSG00000151849, ID: ENST00000381884
7587. Query: ENSG00000151876, ID: ENST00000513496
7588. Query: ENSG00000151881, ID: ENST00000500337
7589. Query: ENSG00000151882, ID: ENST00000489442
7590. Query: ENSG00000151892, ID: ENST00000369236
7591. Query: ENSG00000151893, ID: ENST00000369151
7592. Query: ENSG00000151914, ID: ENST00000244364
7593. Query: ENSG00000151923, ID: ENST00000369093
7594. Query: ENSG00000151929, ID: ENST00000369085
7595. Query: ENSG00000151948, ID: ENST00000441390
7596. Query: ENSG00000151952, ID: ENST00000389441
7597. Query: ENSG00000151962, ID: ENST00000514866
7598. Query: ENSG00000152061, ID: ENST00000357444
7599. Query: ENSG00000152076, ID: ENST00000409943
7600. Query: ENSG00000152082, ID: ENST00000425361
7601. Query: ENSG00000152086, ID: ENST00000312988
7602. Query: ENSG00000152092, ID: ENST00000361833
7603. Query: ENSG00000152102, ID: ENST00000409185
7604. Query: ENSG00000152104, ID: ENST00000366956
7605. Query: ENSG00000152127, ID: ENST00000409645
7606. Query: ENSG00000152128, ID: ENST00000281924
7607. Query: ENSG00000152133, ID: ENST00000409774
7608. Query: ENSG00000152137, ID: ENST00000281938
7609. Query: ENSG00000152147, ID: ENST00000409011
7610. Query: ENSG00000152193, ID: ENST00000282003
7611. Query: ENSG00000152208, ID: ENST00000282020
7612. Query: ENSG00000152214, ID: ENST00000326695
7613. Query: ENSG00000152219, ID: ENST00000282032
7614. Query: ENSG00000152223, ID: ENST00000590854
7615. Query: ENSG00000152229, ID: ENST00000589328
7616. Query: ENSG00000152234, ID: ENST00000398752
7617. Query: ENSG00000152240, ID: ENST00000282058
7618. Query: ENSG00000152242, ID: ENST00000587591
7619. Query: ENSG00000152253, ID: ENST00000282074
7620. Query: ENSG00000152256, ID: ENST00000443353
7621. Query: ENSG00000152270, ID: ENST00000282096
7622. Query: ENSG00000152291, ID: ENST00000377386
7623. Query: ENSG00000152348, ID: ENST00000355178
7624. Query: ENSG00000152359, ID: ENST00000428202
7625. Query: ENSG00000152377, ID: ENST00000394945
7626. Query: ENSG00000152380, ID: ENST00000502608
7627. Query: ENSG00000152382, ID: ENST00000367874
7628. Query: ENSG00000152402, ID: ENST00000526355
7629. Query: ENSG00000152404, ID: ENST00000282251
7630. Query: ENSG00000152409, ID: ENST00000396137
7631. Query: ENSG00000152413, ID: ENST00000334082
7632. Query: ENSG00000152422, ID: ENST00000338635
7633. Query: ENSG00000152439, ID: ENST00000593916
7634. Query: ENSG00000152455, ID: ENST00000378331
7635. Query: ENSG00000152457, ID: ENST00000378289
7636. Query: ENSG00000152463, ID: ENST00000428897
7637. Query: ENSG00000152464, ID: ENST00000378203
7638. Query: ENSG00000152465, ID: ENST00000378165
7639. Query: ENSG00000152484, ID: ENST00000282344
7640. Query: ENSG00000152492, ID: ENST00000392456
7641. Query: ENSG00000152495, ID: ENST00000508074
7642. Query: ENSG00000152503, ID: ENST00000282369
7643. Query: ENSG00000152518, ID: ENST00000282388
7644. Query: ENSG00000152520, ID: ENST00000380958
7645. Query: ENSG00000152527, ID: ENST00000282406
7646. Query: ENSG00000152556, ID: ENST00000550345
7647. Query: ENSG00000152558, ID: ENST00000361236
7648. Query: ENSG00000152578, ID: ENST00000527177
7649. Query: ENSG00000152580, ID: ENST00000489791
7650. Query: ENSG00000152582, ID: ENST00000282469
7651. Query: ENSG00000152583, ID: ENST00000282470
7652. Query: ENSG00000152601, ID: ENST00000355460
7653. Query: ENSG00000152611, ID: ENST00000397367
7654. Query: ENSG00000152620, ID: ENST00000397338
7655. Query: ENSG00000152642, ID: ENST00000429432
7656. Query: ENSG00000152661, ID: ENST00000649003
7657. Query: ENSG00000152670, ID: ENST00000505374
7658. Query: ENSG00000152683, ID: ENST00000440718
7659. Query: ENSG00000152684, ID: ENST00000274311
7660. Query: ENSG00000152700, ID: ENST00000402673
7661. Query: ENSG00000152749, ID: ENST00000376958
7662. Query: ENSG00000152760, ID: ENST00000282670
7663. Query: ENSG00000152763, ID: ENST00000371026
7664. Query: ENSG00000152766, ID: ENST00000371930
7665. Query: ENSG00000152767, ID: ENST00000595437
7666. Query: ENSG00000152778, ID: ENST00000371795
7667. Query: ENSG00000152779, ID: ENST00000371790
7668. Query: ENSG00000152782, ID: ENST00000322191
7669. Query: ENSG00000152785, ID: ENST00000282701
7670. Query: ENSG00000152795, ID: ENST00000295470
7671. Query: ENSG00000152804, ID: ENST00000282728
7672. Query: ENSG00000152818, ID: ENST00000433557
7673. Query: ENSG00000152822, ID: ENST00000492807
7674. Query: ENSG00000152894, ID: ENST00000368226
7675. Query: ENSG00000152904, ID: ENST00000488594
7676. Query: ENSG00000152910, ID: ENST00000611870
7677. Query: ENSG00000152932, ID: ENST00000282878
7678. Query: ENSG00000152939, ID: ENST00000647531
7679. Query: ENSG00000152944, ID: ENST00000546323
7680. Query: ENSG00000152952, ID: ENST00000461497
7681. Query: ENSG00000152969, ID: ENST00000637373
7682. Query: ENSG00000152990, ID: ENST00000511051
7683. Query: ENSG00000153002, ID: ENST00000491148
7684. Query: ENSG00000153006, ID: ENST00000513458
7685. Query: ENSG00000153012, ID: ENST00000382114
7686. Query: ENSG00000153015, ID: ENST00000381070
7687. Query: ENSG00000153029, ID: ENST00000367579
7688. Query: ENSG00000153037, ID: ENST00000503445
7689. Query: ENSG00000153044, ID: ENST00000283006
7690. Query: ENSG00000153046, ID: ENST00000328908
7691. Query: ENSG00000153048, ID: ENST00000396593
7692. Query: ENSG00000153064, ID: ENST00000504592
7693. Query: ENSG00000153066, ID: ENST00000283033
7694. Query: ENSG00000153071, ID: ENST00000339788
7695. Query: ENSG00000153086, ID: ENST00000356140
7696. Query: ENSG00000153094, ID: ENST00000432179
7697. Query: ENSG00000153107, ID: ENST00000643447
7698. Query: ENSG00000153113, ID: ENST00000505143
7699. Query: ENSG00000153130, ID: ENST00000394205
7700. Query: ENSG00000153132, ID: ENST00000325617
7701. Query: ENSG00000153140, ID: ENST00000283122
7702. Query: ENSG00000153147, ID: ENST00000283131
7703. Query: ENSG00000153165, ID: ENST00000409886
7704. Query: ENSG00000153179, ID: ENST00000637125
7705. Query: ENSG00000153187, ID: ENST00000475997
7706. Query: ENSG00000153201, ID: ENST00000283195
7707. Query: ENSG00000153207, ID: ENST00000366508
7708. Query: ENSG00000153208, ID: ENST00000295408
7709. Query: ENSG00000153214, ID: ENST00000283206
7710. Query: ENSG00000153246, ID: ENST00000283243
7711. Query: ENSG00000153250, ID: ENST00000348849
7712. Query: ENSG00000153253, ID: ENST00000283254
7713. Query: ENSG00000153291, ID: ENST00000371347
7714. Query: ENSG00000153294, ID: ENST00000371220
7715. Query: ENSG00000153310, ID: ENST00000519824
7716. Query: ENSG00000153317, ID: ENST00000524124
7717. Query: ENSG00000153339, ID: ENST00000283351
7718. Query: ENSG00000153347, ID: ENST00000283357
7719. Query: ENSG00000153391, ID: ENST00000592173
7720. Query: ENSG00000153395, ID: ENST00000475622
7721. Query: ENSG00000153404, ID: ENST00000637938
7722. Query: ENSG00000153406, ID: ENST00000283429
7723. Query: ENSG00000153443, ID: ENST00000590891
7724. Query: ENSG00000153446, ID: ENST00000474471
7725. Query: ENSG00000153487, ID: ENST00000338450
7726. Query: ENSG00000153498, ID: ENST00000283550
7727. Query: ENSG00000153531, ID: ENST00000612156
7728. Query: ENSG00000153558, ID: ENST00000484457
7729. Query: ENSG00000153560, ID: ENST00000283629
7730. Query: ENSG00000153561, ID: ENST00000283632
7731. Query: ENSG00000153563, ID: ENST00000352580
7732. Query: ENSG00000153574, ID: ENST00000283646
7733. Query: ENSG00000153707, ID: ENST00000381196
7734. Query: ENSG00000153714, ID: ENST00000319264
7735. Query: ENSG00000153721, ID: ENST00000607772
7736. Query: ENSG00000153767, ID: ENST00000484715
7737. Query: ENSG00000153774, ID: ENST00000283882
7738. Query: ENSG00000153779, ID: ENST00000283891
7739. Query: ENSG00000153789, ID: ENST00000539556
7740. Query: ENSG00000153802, ID: ENST00000283916
7741. Query: ENSG00000153815, ID: ENST00000537098
7742. Query: ENSG00000153820, ID: ENST00000392056
7743. Query: ENSG00000153822, ID: ENST00000591891
7744. Query: ENSG00000153823, ID: ENST00000392054
7745. Query: ENSG00000153827, ID: ENST00000283943
7746. Query: ENSG00000153879, ID: ENST00000284000
7747. Query: ENSG00000153885, ID: ENST00000587658
7748. Query: ENSG00000153902, ID: ENST00000310123
7749. Query: ENSG00000153904, ID: ENST00000535924
7750. Query: ENSG00000153914, ID: ENST00000521691
7751. Query: ENSG00000153922, ID: ENST00000614616
